,Time,Parts,Joint,Label,X,Y,Z
2120,100,Body,Nose,0,0.025003691464462383,0.00629917459627898,0.6339117288589478
2121,101,Left Hand,Mid Shoulder,-,0.02918276412719929,0.0007782735428917638,0.4804592728614807
2122,101,Left Hand,Left Shoulder,1,0.1250284653001472,-0.08283285717152464,0.43144887685775757
2123,101,Left Hand,Left Elbow,3,0.22687340190941538,-0.08903077165268763,0.17585831880569458
2124,101,Left Hand,Left Wrist,5,0.07669441810185158,-0.17523294607781273,0.007256150245666504
2125,101,Right Hand,Mid Shoulder,-,0.02918276412719929,0.0007782735428917638,0.4804592728614807
2126,101,Right Hand,Right Shoulder,2,-0.04061935433810501,0.12088941117144707,0.44989949464797974
2127,101,Right Hand,Right Elbow,4,-0.040336649507935314,0.24359211405135275,0.20473605394363403
2128,101,Right Hand,Right Wrist,6,-0.1533498425192192,0.11922733565188537,0.02442258596420288
2129,101,Left Leg,Mid Hip,-,0.0,0.0,0.0
2130,101,Left Leg,Left Hip,7,0.07659133186871259,-0.11291910628460754,0.011495888233184814
2131,101,Left Leg,Left Knee,9,0.02085254749590599,-0.03741864780567994,-0.42897623777389526
2132,101,Left Leg,Left Ankle,11,0.03997478297287669,0.07954977532244806,-0.8548659682273866
2133,101,Right Leg,Mid Hip,-,0.0,0.0,0.0
2134,101,Right Leg,Right Hip,8,-0.07658718118136672,0.11293098409987576,-0.011539876461029053
2135,101,Right Leg,Right Knee,10,-0.26263716408675464,-0.022827341357697137,-0.401720017194748
2136,101,Right Leg,Right Ankle,12,-0.0686508003777817,0.12868653317309506,-0.7394201755523682
2137,101,Body,Mid Hip,14,0.0,0.0,0.0
2138,101,Body,Waist,-,0.024234112709109388,0.025019825299750664,0.22469455003738403
2139,101,Body,Mid Shoulder,13,0.02918276412719929,0.0007782735428917638,0.4804592728614807
2140,101,Body,Head,-,-0.030007108689005614,-0.045454933444489136,0.5490522980690002
2141,101,Body,Nose,0,0.022827780231182187,0.0027625419697869637,0.6339011788368225
2142,102,Left Hand,Mid Shoulder,-,0.028824763821376057,-0.0011945776750507974,0.4807606339454651
2143,102,Left Hand,Left Shoulder,1,0.12538693517626595,-0.0837620608617726,0.430675208568573
2144,102,Left Hand,Left Elbow,3,0.22842314511717626,-0.08766965196628,0.17572635412216187
2145,102,Left Hand,Left Wrist,5,0.08162659079016515,-0.1747477762510243,0.004925668239593506
2146,102,Right Hand,Mid Shoulder,-,0.028824763821376057,-0.0011945776750507974,0.4807606339454651
2147,102,Right Hand,Right Shoulder,2,-0.04218215077935374,0.1184275634477671,0.4486876130104065
2148,102,Right Hand,Right Elbow,4,-0.04230764835892834,0.241572130460554,0.20424669981002808
2149,102,Right Hand,Right Wrist,6,-0.15514183372079055,0.1167435683200892,0.024312078952789307
2150,102,Left Leg,Mid Hip,-,0.0,0.0,0.0
2151,102,Left Leg,Left Hip,7,0.07905018001974885,-0.111807633202261,0.009990334510803223
2152,102,Left Leg,Left Knee,9,0.026163507701767157,-0.033739935617632,-0.43080395460128784
2153,102,Left Leg,Left Ankle,11,0.05209428489388296,0.08652048184376321,-0.8553817868232727
2154,102,Right Leg,Mid Hip,-,0.0,0.0,0.0
2155,102,Right Leg,Right Hip,8,-0.07904492646275685,0.1118184365222987,-0.010033667087554932
2156,102,Right Leg,Right Knee,10,-0.26480055182992146,-0.0383235924055043,-0.3961743116378784
2157,102,Right Leg,Right Ankle,12,-0.10890201061783954,0.1043564565370616,-0.757880985736847
2158,102,Body,Mid Hip,14,0.0,0.0,0.0
2159,102,Body,Waist,-,0.02433374196471046,0.023206833739095503,0.22505217790603638
2160,102,Body,Mid Shoulder,13,0.028824763821376057,-0.0011945776750507974,0.4807606339454651
2161,102,Body,Head,-,-0.03100750922976654,-0.0480658523847523,0.5496127009391785
2162,102,Body,Nose,0,0.020395195560467958,0.00033282114964090255,0.6348082423210144
2163,103,Left Hand,Mid Shoulder,-,0.028112550936839335,-0.004164983907685317,0.48107409477233887
2164,103,Left Hand,Left Shoulder,1,0.12546666499247294,-0.08495761958693032,0.43030238151550293
2165,103,Left Hand,Left Elbow,3,0.22880586024393773,-0.08448335287903312,0.175348162651062
2166,103,Left Hand,Left Wrist,5,0.08388315673937534,-0.1733423074874735,0.004226267337799072
2167,103,Right Hand,Mid Shoulder,-,0.028112550936839335,-0.004164983907685317,0.48107409477233887
2168,103,Right Hand,Right Shoulder,2,-0.04391630206237086,0.11495671661759839,0.4479621648788452
2169,103,Right Hand,Right Elbow,4,-0.04328031305203687,0.23886352272893419,0.20450150966644287
2170,103,Right Hand,Right Wrist,6,-0.15652331177125225,0.11244952174092758,0.0260312557220459
2171,103,Left Leg,Mid Hip,-,0.0,0.0,0.0
2172,103,Left Leg,Left Hip,7,0.08134270247091983,-0.11072175709341532,0.008607149124145508
2173,103,Left Leg,Left Knee,9,0.029983965419432934,-0.03029816357229712,-0.4319682717323303
2174,103,Left Leg,Left Ankle,11,0.06129018750061723,0.09367642792130929,-0.854778289794922
2175,103,Right Leg,Mid Hip,-,0.0,0.0,0.0
2176,103,Right Leg,Right Hip,8,-0.08133628431687606,0.11073160411979188,-0.008650362491607666
2177,103,Right Leg,Right Knee,10,-0.26650313500294937,-0.049326231161103316,-0.39092099666595465
2178,103,Right Leg,Right Ankle,12,-0.14782823089490185,0.07904014976884348,-0.7724480628967285
2179,103,Body,Mid Hip,14,0.0,0.0,0.0
2180,103,Body,Waist,-,0.023609803728959336,0.021321127733244783,0.22532260417938232
2181,103,Body,Mid Shoulder,13,0.028112550936839335,-0.004164983907685317,0.48107409477233887
2182,103,Body,Head,-,-0.03270888168344747,-0.05242382494543562,0.5496947765350342
2183,103,Body,Nose,0,0.018546428270838033,-0.0037269195709086172,0.6353981494903564
2184,104,Left Hand,Mid Shoulder,-,0.02682919312974255,-0.007334002008064993,0.4808284640312195
2185,104,Left Hand,Left Shoulder,1,0.12625790645142834,-0.0852356634040916,0.4306139349937439
2186,104,Left Hand,Left Elbow,3,0.23218850304147054,-0.07940931682787769,0.17655628919601418
2187,104,Left Hand,Left Wrist,5,0.08824136365910815,-0.1699478707214439,0.0035790205001831055
2188,104,Right Hand,Mid Shoulder,-,0.02682919312974255,-0.007334002008064993,0.4808284640312195
2189,104,Right Hand,Right Shoulder,2,-0.04781499247292225,0.10991462255515211,0.44695061445236206
2190,104,Right Hand,Right Elbow,4,-0.04891311119536105,0.2356279113391792,0.20356863737106323
2191,104,Right Hand,Right Wrist,6,-0.15998827408293434,0.1050351106623566,0.02670872211456299
2192,104,Left Leg,Mid Hip,-,0.0,0.0,0.0
2193,104,Left Leg,Left Hip,7,0.08441669751664445,-0.1078540316721046,0.007806837558746338
2194,104,Left Leg,Left Knee,9,0.03559081514140415,-0.025986888160332393,-0.4324981570243836
2195,104,Left Leg,Left Ankle,11,0.07201456536313335,0.10113956714667431,-0.8541748523712159
2196,104,Right Leg,Mid Hip,-,0.0,0.0,0.0
2197,104,Right Leg,Right Hip,8,-0.08440854142645544,0.1078626507023727,-0.007850408554077148
2198,104,Right Leg,Right Knee,10,-0.26621698330382054,-0.05752400373421549,-0.3881410956382752
2199,104,Right Leg,Right Ankle,12,-0.18469706665018745,0.05110474611319651,-0.7845178842544556
2200,104,Body,Mid Hip,14,0.0,0.0,0.0
2201,104,Body,Waist,-,0.02279728722533035,0.019859901914969606,0.22555869817733765
2202,104,Body,Mid Shoulder,13,0.02682919312974255,-0.007334002008064993,0.4808284640312195
2203,104,Body,Head,-,-0.03223945687750525,-0.05784372304879069,0.5495081543922422
2204,104,Body,Nose,0,0.01734390181263725,-0.0073979875942312935,0.6342892050743103
2205,105,Left Hand,Mid Shoulder,-,0.02553270086264084,-0.008337931159985504,0.48099368810653687
2206,105,Left Hand,Left Shoulder,1,0.12590918577825505,-0.08534483743096641,0.43060678243637085
2207,105,Left Hand,Left Elbow,3,0.23183531201993893,-0.0778734473624354,0.17666786909103394
2208,105,Left Hand,Left Wrist,5,0.09288700557863194,-0.1689441962280398,0.00011640787124633789
2209,105,Right Hand,Mid Shoulder,-,0.02553270086264084,-0.008337931159985504,0.48099368810653687
2210,105,Right Hand,Right Shoulder,2,-0.050629832971935664,0.10771213340376559,0.4463302493095398
2211,105,Right Hand,Right Elbow,4,-0.05371000729883226,0.234857542987811,0.20365029573440552
2212,105,Right Hand,Right Wrist,6,-0.16336026154840505,0.1044828580579633,0.026430785655975342
2213,105,Left Leg,Mid Hip,-,0.0,0.0,0.0
2214,105,Left Leg,Left Hip,7,0.08612923957025484,-0.10694550109292321,0.00686115026473999
2215,105,Left Leg,Left Knee,9,0.040471109371537736,-0.021292374853146605,-0.43257874250411993
2216,105,Left Leg,Left Ankle,11,0.08224312103902774,0.11033879088972749,-0.8527883291244507
2217,105,Right Leg,Mid Hip,-,0.0,0.0,0.0
2218,105,Right Leg,Right Hip,8,-0.08611967526758225,0.1069533662757749,-0.006904661655426025
2219,105,Right Leg,Right Knee,10,-0.26295631491029775,-0.0631251497306948,-0.3871035575866699
2220,105,Right Leg,Right Ankle,12,-0.21756852530324977,0.018958135124193996,-0.7975337505340577
2221,105,Body,Mid Hip,14,0.0,0.0,0.0
2222,105,Body,Waist,-,0.02122124358629654,0.018836645956980595,0.22603923082351685
2223,105,Body,Mid Shoulder,13,0.02553270086264084,-0.008337931159985504,0.48099368810653687
2224,105,Body,Head,-,-0.03478472419465106,-0.05940176678086571,0.5494105219841003
2225,105,Body,Nose,0,0.012845326024944339,-0.009074763778698905,0.634474575519562
2226,106,Left Hand,Mid Shoulder,-,0.024509270730049992,-0.011276337922026827,0.4801631569862368
2227,106,Left Hand,Left Shoulder,1,0.1254492560947255,-0.08714518290798873,0.4295392632484434
2228,106,Left Hand,Left Elbow,3,0.23170662024858749,-0.07408616286556932,0.1757069230079651
2229,106,Left Hand,Left Wrist,5,0.0968918959224538,-0.16667756778042522,-0.00264662504196167
2230,106,Right Hand,Mid Shoulder,-,0.024509270730049992,-0.011276337922026827,0.4801631569862368
2231,106,Right Hand,Right Shoulder,2,-0.05317478528377251,0.10442703622538828,0.44565480947494507
2232,106,Right Hand,Right Elbow,4,-0.054938345161644905,0.23272043126780767,0.20259708166122437
2233,106,Right Hand,Right Wrist,6,-0.1648272564088983,0.10059176045615457,0.025606989860534668
2234,106,Left Leg,Mid Hip,-,0.0,0.0,0.0
2235,106,Left Leg,Left Hip,7,0.08739471534136099,-0.10604507070820543,0.005968868732452393
2236,106,Left Leg,Left Knee,9,0.045890511068137095,-0.016814801514556128,-0.43259423971176153
2237,106,Left Leg,Left Ankle,11,0.0919402400577382,0.11685740607936167,-0.85266250371933
2238,106,Right Leg,Mid Hip,-,0.0,0.0,0.0
2239,106,Right Leg,Right Hip,8,-0.08738461038228701,0.10605275291163707,-0.0060124993324279785
2240,106,Right Leg,Right Knee,10,-0.2626259317075892,-0.06268266183178632,-0.3854814171791077
2241,106,Right Leg,Right Ankle,12,-0.2496411790525598,-0.009877804339339427,-0.8076755404472351
2242,106,Body,Mid Hip,14,0.0,0.0,0.0
2243,106,Body,Waist,-,0.019745360183151192,0.01809896188933627,0.225802481174469
2244,106,Body,Mid Shoulder,13,0.024509270730049992,-0.011276337922026827,0.4801631569862368
2245,106,Body,Head,-,-0.036805770305363604,-0.06251988154690473,0.5481535792350769
2246,106,Body,Nose,0,0.011532892527611693,-0.011631074965407526,0.6332952380180359
2247,107,Left Hand,Mid Shoulder,-,0.024108994051857662,-0.012556858409880071,0.47981560230255127
2248,107,Left Hand,Left Shoulder,1,0.12617200729255265,-0.08471033727073517,0.428023099899292
2249,107,Left Hand,Left Elbow,3,0.23417072114352777,-0.06616301094436487,0.17460262775421143
2250,107,Left Hand,Left Wrist,5,0.10273823258285116,-0.15975942467593987,-0.004772007465362549
2251,107,Right Hand,Mid Shoulder,-,0.024108994051857662,-0.012556858409880071,0.47981560230255127
2252,107,Right Hand,Right Shoulder,2,-0.05584086361523074,0.10052790487861783,0.4447590112686157
2253,107,Right Hand,Right Elbow,4,-0.06039574626083774,0.23065615440464163,0.20202291011810303
2254,107,Right Hand,Right Wrist,6,-0.16764826956386963,0.09505861247635033,0.02422475814819336
2255,107,Left Leg,Mid Hip,-,0.0,0.0,0.0
2256,107,Left Leg,Left Hip,7,0.08974719163779807,-0.10382391517305217,0.005035340785980225
2257,107,Left Leg,Left Knee,9,0.05230970051889016,-0.012115962852476472,-0.4325904250144959
2258,107,Left Leg,Left Ankle,11,0.10344189521674706,0.12783017004585412,-0.850375771522522
2259,107,Right Leg,Mid Hip,-,0.0,0.0,0.0
2260,107,Right Leg,Right Hip,8,-0.08973579737539694,0.10383050883865502,-0.005079448223114014
2261,107,Right Leg,Right Knee,10,-0.25731046381588385,-0.06305138026618798,-0.38634389638900757
2262,107,Right Leg,Right Ankle,12,-0.28127340856190125,-0.042214907754896475,-0.8162047863006592
2263,107,Body,Mid Hip,14,0.0,0.0,0.0
2264,107,Body,Waist,-,0.018839777678294863,0.01770811523056173,0.2257472276687622
2265,107,Body,Mid Shoulder,13,0.024108994051857662,-0.012556858409880071,0.47981560230255127
2266,107,Body,Head,-,-0.03706702101226254,-0.06559670721435387,0.5481462478637695
2267,107,Body,Nose,0,0.010591956086500362,-0.013347066987989773,0.6337040662765503
2268,108,Left Hand,Mid Shoulder,-,0.022308712035737612,-0.014307403378552354,0.47931891679763794
2269,108,Left Hand,Left Shoulder,1,0.1256492185893876,-0.08398118000513925,0.4272562861442568
2270,108,Left Hand,Left Elbow,3,0.23366293790968481,-0.06235354524142166,0.17465788125991843
2271,108,Left Hand,Left Wrist,5,0.10769311073454442,-0.15818963330275435,-0.006310582160949707
2272,108,Right Hand,Mid Shoulder,-,0.022308712035737612,-0.014307403378552354,0.47931891679763794
2273,108,Right Hand,Right Shoulder,2,-0.059960643618978786,0.09684777874463174,0.44417208433151223
2274,108,Right Hand,Right Elbow,4,-0.06759249684182568,0.22687551993840316,0.20156830549240112
2275,108,Right Hand,Right Wrist,6,-0.17233335491982868,0.09219028670304395,0.02200162410736084
2276,108,Left Leg,Mid Hip,-,0.0,0.0,0.0
2277,108,Left Leg,Left Hip,7,0.09177019181879581,-0.10243434589392555,0.00408017635345459
2278,108,Left Leg,Left Knee,9,0.05954872551592411,-0.004219138436383154,-0.43195235729217535
2279,108,Left Leg,Left Ankle,11,0.11837369683416901,0.14454943556302163,-0.8455828428268433
2280,108,Right Leg,Mid Hip,-,0.0,0.0,0.0
2281,108,Right Leg,Right Hip,8,-0.09175811228124069,0.10243980456107235,-0.004124462604522705
2282,108,Right Leg,Right Knee,10,-0.2518532228168624,-0.06429847460276505,-0.3883553743362427
2283,108,Right Leg,Right Ankle,12,-0.3102903020080703,-0.07835280280596635,-0.823192059993744
2284,108,Body,Mid Hip,14,0.0,0.0,0.0
2285,108,Body,Waist,-,0.017232286885700814,0.017125821299487046,0.22573596239089966
2286,108,Body,Mid Shoulder,13,0.022308712035737612,-0.014307403378552354,0.47931891679763794
2287,108,Body,Head,-,-0.039597014754690386,-0.06758277993685616,0.5467140078544617
2288,108,Body,Nose,0,0.006292146306805013,-0.015362375788754355,0.6321784853935242
2289,109,Left Hand,Mid Shoulder,-,0.021585557442449468,-0.015037122024295942,0.47845160961151123
2290,109,Left Hand,Left Shoulder,1,0.12541096827044376,-0.08204135562300505,0.4253770112991333
2291,109,Left Hand,Left Elbow,3,0.23102124949946298,-0.05520589913248834,0.17239463329315186
2292,109,Left Hand,Left Wrist,5,0.10959968885435947,-0.15264527763247315,-0.009000062942504883
2293,109,Right Hand,Mid Shoulder,-,0.021585557442449468,-0.015037122024295942,0.47845160961151123
2294,109,Right Hand,Right Shoulder,2,-0.06273243406758403,0.09447395537972615,0.4441269636154175
2295,109,Right Hand,Right Elbow,4,-0.07152575829968554,0.22337516878724265,0.20060956478118896
2296,109,Right Hand,Right Wrist,6,-0.17468585649476154,0.08903095607638525,0.021329402923583984
2297,109,Left Leg,Mid Hip,-,0.0,0.0,0.0
2298,109,Left Leg,Left Hip,7,0.09279888292803656,-0.10126561190008934,0.0035678744316101074
2299,109,Left Leg,Left Knee,9,0.06586793234600917,0.002673414694072558,-0.4308033883571625
2300,109,Left Leg,Left Ankle,11,0.13104766031756296,0.15737807487130337,-0.842658281326294
2301,109,Right Leg,Mid Hip,-,0.0,0.0,0.0
2302,109,Right Leg,Right Hip,8,-0.09278677979455092,0.10127141808152365,-0.0036133527755737305
2303,109,Right Leg,Right Knee,10,-0.2521719692085753,-0.06696751977324304,-0.3889691531658173
2304,109,Right Leg,Right Ankle,12,-0.3290991244648466,-0.09685170914053734,-0.8215098977088929
2305,109,Body,Mid Hip,14,0.0,0.0,0.0
2306,109,Body,Waist,-,0.015635423194908068,0.017852720962764558,0.22533726692199707
2307,109,Body,Mid Shoulder,13,0.021585557442449468,-0.015037122024295942,0.47845160961151123
2308,109,Body,Head,-,-0.03997327217803103,-0.06941002870917144,0.5451840162277222
2309,109,Body,Nose,0,0.005649650302075269,-0.016608836902378243,0.631386399269104
2310,110,Left Hand,Mid Shoulder,-,0.022010698841768234,-0.014347424121297,0.4781033992767334
2311,110,Left Hand,Left Shoulder,1,0.12617206566210362,-0.0792601307348377,0.423544764518738
2312,110,Left Hand,Left Elbow,3,0.23043631009932133,-0.0501085346058971,0.17064905166626
2313,110,Left Hand,Left Wrist,5,0.11294756822462654,-0.1490507175640232,-0.011093616485595703
2314,110,Right Hand,Mid Shoulder,-,0.022010698841768234,-0.014347424121297,0.4781033992767334
2315,110,Right Hand,Right Shoulder,2,-0.06372698403720277,0.0935002068563335,0.44381511211395264
2316,110,Right Hand,Right Elbow,4,-0.07370351262215986,0.2231530348344677,0.20068085193634033
2317,110,Right Hand,Right Wrist,6,-0.17422688014630686,0.0881287852807872,0.02118396759033203
2318,110,Left Leg,Mid Hip,-,0.0,0.0,0.0
2319,110,Left Leg,Left Hip,7,0.09413553767080883,-0.0993818466977245,0.0034052133560180664
2320,110,Left Leg,Left Knee,9,0.07192159436817744,0.0075659255071514,-0.4301692843437195
2321,110,Left Leg,Left Ankle,11,0.14309786252852064,0.1674999693914287,-0.839864492416382
2322,110,Right Leg,Mid Hip,-,0.0,0.0,0.0
2323,110,Right Leg,Right Hip,8,-0.09412381060246837,0.0993874619289272,-0.0034509897232055664
2324,110,Right Leg,Right Knee,10,-0.25006304688577075,-0.0703979929403431,-0.3903473317623139
2325,110,Right Leg,Right Ankle,12,-0.33509214229707135,-0.1093616982416278,-0.8197736144065857
2326,110,Body,Mid Hip,14,0.0,0.0,0.0
2327,110,Body,Waist,-,0.015258383864420433,0.0185133467002742,0.2250838279724121
2328,110,Body,Mid Shoulder,13,0.022010698841768234,-0.014347424121297,0.4781033992767334
2329,110,Body,Head,-,-0.039866074992460164,-0.069217105718053,0.5448533296585083
2330,110,Body,Nose,0,0.0051579353603301336,-0.0157223840669757,0.6314417123794556
2331,111,Left Hand,Mid Shoulder,-,0.022700226714732652,-0.012240113726875258,0.477744996547699
2332,111,Left Hand,Left Shoulder,1,0.12828284207535035,-0.07436675023200216,0.4231526255607603
2333,111,Left Hand,Left Elbow,3,0.23192700449180845,-0.04045932929875556,0.17053121328353882
2334,111,Left Hand,Left Wrist,5,0.11763839129162075,-0.14401403259398646,-0.01265108585357666
2335,111,Right Hand,Mid Shoulder,-,0.022700226714732652,-0.012240113726875258,0.477744996547699
2336,111,Right Hand,Right Shoulder,2,-0.06499047871875514,0.09362017918465425,0.44272810220718384
2337,111,Right Hand,Right Elbow,4,-0.07618256207751975,0.22299077916977694,0.19948500394821167
2338,111,Right Hand,Right Wrist,6,-0.17483043965148676,0.08792410601017764,0.020072877407073975
2339,111,Left Leg,Mid Hip,-,0.0,0.0,0.0
2340,111,Left Leg,Left Hip,7,0.09617253843498465,-0.09753349613310996,0.0029714107513427734
2341,111,Left Leg,Left Knee,9,0.07804500762176755,0.013293502815940841,-0.43052121996879583
2342,111,Left Leg,Left Ankle,11,0.15726846162033326,0.17900019694207003,-0.8361682295799256
2343,111,Right Leg,Mid Hip,-,0.0,0.0,0.0
2344,111,Right Leg,Right Hip,8,-0.09616098102378595,0.09753885675308985,-0.003017425537109375
2345,111,Right Leg,Right Knee,10,-0.24692906733798733,-0.07368663143279255,-0.3920779824256897
2346,111,Right Leg,Right Ankle,12,-0.33563699122714746,-0.11729633998038476,-0.8201503157615662
2347,111,Body,Mid Hip,14,0.0,0.0,0.0
2348,111,Body,Waist,-,0.015380536055090453,0.01976537514565274,0.2246459126472471
2349,111,Body,Mid Shoulder,13,0.022700226714732652,-0.012240113726875258,0.477744996547699
2350,111,Body,Head,-,-0.03888655375885715,-0.06847489070059956,0.5444526076316833
2351,111,Body,Nose,0,0.005334762705388053,-0.014445485583564658,0.6315869688987732
2352,112,Left Hand,Mid Shoulder,-,0.02377648833135026,-0.009577369075486767,0.4776569604873657
2353,112,Left Hand,Left Shoulder,1,0.13101184549668687,-0.06938303051538237,0.4225243330001833
2354,112,Left Hand,Left Elbow,3,0.23361268821099657,-0.030463298540780667,0.16984117031097412
2355,112,Left Hand,Left Wrist,5,0.12244484010079756,-0.13898565409726868,-0.01436525583267212
2356,112,Right Hand,Mid Shoulder,-,0.02377648833135026,-0.009577369075486767,0.4776569604873657
2357,112,Right Hand,Right Shoulder,2,-0.06636726674696544,0.09475114406995994,0.4428400993347168
2358,112,Right Hand,Right Elbow,4,-0.07948726234099003,0.22274824442320093,0.19991719722747803
2359,112,Right Hand,Right Wrist,6,-0.17715193149706462,0.08584022732429723,0.020641744136810303
2360,112,Left Leg,Mid Hip,-,0.0,0.0,0.0
2361,112,Left Leg,Left Hip,7,0.09812833550313366,-0.09592112688369517,0.0024312734603881836
2362,112,Left Leg,Left Knee,9,0.08353392216304197,0.017031098026563933,-0.43074664473533636
2363,112,Left Leg,Left Ankle,11,0.17106571975091356,0.18861993612699735,-0.8320841193199159
2364,112,Right Leg,Mid Hip,-,0.0,0.0,0.0
2365,112,Right Leg,Right Hip,8,-0.09811572549006084,0.09592605592661123,-0.0024776458740234375
2366,112,Right Leg,Right Knee,10,-0.24494109866282085,-0.07582861719674837,-0.39262688159942627
2367,112,Right Leg,Right Ankle,12,-0.3346839976038609,-0.11949834762162936,-0.8202983140945436
2368,112,Body,Mid Hip,14,0.0,0.0,0.0
2369,112,Body,Waist,-,0.015390822616609462,0.022101560849478032,0.22448182106018066
2370,112,Body,Mid Shoulder,13,0.02377648833135026,-0.009577369075486767,0.4776569604873657
2371,112,Body,Head,-,-0.03701805514356234,-0.06667069135255586,0.5447349548339844
2372,112,Body,Nose,0,0.008014908013137662,-0.012261187415788268,0.631995439529419
2373,113,Left Hand,Mid Shoulder,-,0.025647098632361965,-0.00623631767848564,0.4779714345932009
2374,113,Left Hand,Left Shoulder,1,0.13482146753540286,-0.06352544121364184,0.42300283908843994
2375,113,Left Hand,Left Elbow,3,0.23692563964596047,-0.02163632504561974,0.1710265874862671
2376,113,Left Hand,Left Wrist,5,0.12953028871288547,-0.13605617277244164,-0.0145646333694458
2377,113,Right Hand,Mid Shoulder,-,0.025647098632361965,-0.00623631767848564,0.4779714345932009
2378,113,Right Hand,Right Shoulder,2,-0.06659489081630453,0.09559601254841246,0.4426368474960327
2379,113,Right Hand,Right Elbow,4,-0.08392371938953143,0.22280054994007506,0.19935619831085205
2380,113,Right Hand,Right Wrist,6,-0.18081163571605424,0.08140836365600986,0.02304762601852417
2381,113,Left Leg,Mid Hip,-,0.0,0.0,0.0
2382,113,Left Leg,Left Hip,7,0.10006286992302187,-0.09393044106582234,0.0017191171646118164
2383,113,Left Leg,Left Knee,9,0.09083849235048547,0.02061581321140686,-0.4319296777248383
2384,113,Left Leg,Left Ankle,11,0.18802725567093145,0.20023545332333015,-0.8274071216583252
2385,113,Right Leg,Mid Hip,-,0.0,0.0,0.0
2386,113,Right Leg,Right Hip,8,-0.10004944310912833,0.09393477149387756,-0.001765429973602295
2387,113,Right Leg,Right Knee,10,-0.23937725232372023,-0.07646385125735825,-0.3953289985656739
2388,113,Right Leg,Right Ankle,12,-0.32502268956432084,-0.11669841699222154,-0.8229904770851136
2389,113,Body,Mid Hip,14,0.0,0.0,0.0
2390,113,Body,Waist,-,0.016506832526829367,0.02389855392357276,0.22439491748809792
2391,113,Body,Mid Shoulder,13,0.025647098632361965,-0.00623631767848564,0.4779714345932009
2392,113,Body,Head,-,-0.032864018840882636,-0.06467643670657704,0.5461872816085815
2393,113,Body,Nose,0,0.011864958764817767,-0.00777939252475334,0.6323546171188354
2394,114,Left Hand,Mid Shoulder,-,0.028935485443071146,-0.0029121486695657364,0.4782823920249939
2395,114,Left Hand,Left Shoulder,1,0.13878815334101086,-0.05805881305059293,0.4226078391075134
2396,114,Left Hand,Left Elbow,3,0.23871890168447854,-0.013345807627047136,0.16950732469558716
2397,114,Left Hand,Left Wrist,5,0.13313563626070385,-0.13102403266748294,-0.01565009355545044
2398,114,Right Hand,Mid Shoulder,-,0.028935485443071146,-0.0029121486695657364,0.4782823920249939
2399,114,Right Hand,Right Shoulder,2,-0.06505046326856245,0.09761185960451256,0.4423230290412903
2400,114,Right Hand,Right Elbow,4,-0.08609543282727826,0.22284425811449177,0.19856399297714233
2401,114,Right Hand,Right Wrist,6,-0.18325395424108135,0.07920566217580927,0.023994743824005127
2402,114,Left Leg,Mid Hip,-,0.0,0.0,0.0
2403,114,Left Leg,Left Hip,7,0.10181120496054055,-0.09212924523671964,0.0005773305892944336
2404,114,Left Leg,Left Knee,9,0.09699906866808304,0.024528876110707563,-0.43396690487861633
2405,114,Left Leg,Left Ankle,11,0.20308761756677995,0.21376629190126548,-0.8209331035614014
2406,114,Right Leg,Mid Hip,-,0.0,0.0,0.0
2407,114,Right Leg,Right Hip,8,-0.10179747183065045,0.09213311986604816,-0.0006229877471923828
2408,114,Right Leg,Right Knee,10,-0.23307497341374975,-0.07808031125387054,-0.3974680602550507
2409,114,Right Leg,Right Ankle,12,-0.31262345154027565,-0.11504058523496494,-0.8251697421073915
2410,114,Body,Mid Hip,14,0.0,0.0,0.0
2411,114,Body,Waist,-,0.018649608751729746,0.025677159592305463,0.22387617826461792
2412,114,Body,Mid Shoulder,13,0.028935485443071146,-0.0029121486695657364,0.4782823920249939
2413,114,Body,Head,-,-0.028678569087787754,-0.06102220697721344,0.5467472672462463
2414,114,Body,Nose,0,0.015058950444654247,-0.0036276428254495363,0.6327990889549255
2415,115,Left Hand,Mid Shoulder,-,0.032856582280146505,6.0951531850150786e-05,0.4777635335922241
2416,115,Left Hand,Left Shoulder,1,0.1435365738234395,-0.053665930210627225,0.42150986194610596
2417,115,Left Hand,Left Elbow,3,0.2403920354208821,-0.009040215789354926,0.1672825813293457
2418,115,Left Hand,Left Wrist,5,0.1362881721815938,-0.1306069286456477,-0.017408311367034912
2419,115,Right Hand,Mid Shoulder,-,0.032856582280146505,6.0951531850150786e-05,0.4777635335922241
2420,115,Right Hand,Right Shoulder,2,-0.06257161629582689,0.09949109536501047,0.4419229030609131
2421,115,Right Hand,Right Elbow,4,-0.08677966279174139,0.22222528439851877,0.19782471656799316
2422,115,Right Hand,Right Wrist,6,-0.1839827088751917,0.07657436114641307,0.025880277156829834
2423,115,Left Leg,Mid Hip,-,0.0,0.0,0.0
2424,115,Left Leg,Left Hip,7,0.10269457715367021,-0.09140256959108223,-0.001082777976989746
2425,115,Left Leg,Left Knee,9,0.1009825305900449,0.027383392871342876,-0.43645909428596497
2426,115,Left Leg,Left Ankle,11,0.2182796658835286,0.22566453200670367,-0.8142117857933044
2427,115,Right Leg,Mid Hip,-,0.0,0.0,0.0
2428,115,Right Leg,Right Hip,8,-0.10268034917498879,0.09140636605116008,0.0010374784469604492
2429,115,Right Leg,Right Knee,10,-0.2291509149708872,-0.07818072456029762,-0.3978430330753327
